,Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,multiple_deliveries,Time_taken(min),Distance(kms),Type_of_order_Drinks ,Type_of_order_Meal ,Type_of_order_Snack ,Type_of_vehicle_electric_scooter ,Type_of_vehicle_motorcycle ,Type_of_vehicle_scooter ,Festival_No ,Festival_Yes ,City_Metropolitian ,City_Semi-Urban ,City_Urban 
44774,26.0,4.6,2,2,1.0,1.0,17.0,6.276138627413788,0,1,0,0,0,1,1,0,1,0,0
44775,31.0,4.8,5,1,1.0,1.0,30.0,7.635714619015537,1,0,0,0,1,0,1,0,1,0,0
44776,38.0,4.1,3,0,1.0,1.0,37.0,10.415110423098904,0,1,0,0,1,0,1,0,1,0,0
44777,39.0,4.7,3,1,1.0,1.0,42.0,13.743748712643285,0,0,0,0,1,0,1,0,1,0,0
44778,28.0,4.8,0,3,1.0,1.0,19.0,4.521861258382678,1,0,0,0,0,1,1,0,0,0,1
44779,27.0,4.6,0,1,1.0,0.0,17.0,10.983241696284242,1,0,0,0,0,1,1,0,1,0,0
44780,39.0,4.8,0,0,1.0,1.0,12.0,1.5514402596192753,0,1,0,0,0,1,1,0,1,0,0
44781,28.0,4.7,1,3,0.0,1.0,46.0,12.142706560602194,0,0,0,0,1,0,1,0,1,0,0
44782,29.0,4.7,3,0,1.0,1.0,24.0,10.624920975782034,0,1,0,0,0,1,1,0,1,0,0
44783,39.0,4.5,0,0,0.0,1.0,26.0,1.549479697041728,1,0,0,0,1,0,1,0,1,0,0
44784,28.0,4.5,2,1,0.0,0.0,25.0,7.670319505130879,0,0,0,0,1,0,1,0,1,0,0
44785,27.0,4.6,2,3,1.0,1.0,20.0,13.203639003549364,0,1,0,0,1,0,1,0,1,0,0
44786,21.0,4.9,3,3,0.0,2.0,35.0,20.16747676677092,0,0,1,0,1,0,1,0,0,0,0
44787,32.0,4.6,5,2,2.0,1.0,31.0,6.072110787370803,0,0,0,1,0,0,1,0,1,0,0
44788,33.0,4.8,0,3,1.0,1.0,15.0,16.099488026924817,1,0,0,0,1,0,1,0,1,0,0
44789,31.0,4.0,4,3,0.0,0.0,53.0,19.72936487183155,0,1,0,0,1,0,0,1,0,0,1
44790,29.0,4.6,3,1,1.0,1.0,29.0,13.564225848681398,1,0,0,0,0,1,1,0,1,0,0
44791,24.0,4.7,1,3,1.0,0.0,21.0,4.580117184533858,0,0,0,0,0,1,1,0,1,0,0
44792,21.0,4.8,4,3,0.0,1.0,26.0,12.081502677456978,0,0,1,0,1,0,1,0,0,0,1
44793,29.0,4.0,1,3,1.0,1.0,32.0,7.562215964137628,1,0,0,0,1,0,1,0,1,0,0
44794,28.0,4.6,4,1,2.0,1.0,26.0,6.041577354033813,0,0,1,0,0,1,1,0,1,0,0
44795,31.0,3.9,1,0,1.0,1.0,31.0,16.365469292582933,0,1,0,0,0,1,1,0,1,0,0
44796,34.0,4.9,0,0,1.0,1.0,13.0,7.747259356564115,0,1,0,0,1,0,1,0,0,0,1
44797,22.0,4.9,5,0,0.0,0.0,21.0,17.25937671693666,0,1,0,0,1,0,1,0,1,0,0
44798,36.0,4.8,2,1,2.0,1.0,29.0,10.707099704447124,0,0,1,0,0,1,1,0,0,0,1
44799,28.0,5.0,2,3,2.0,0.0,13.0,7.647645466260274,0,0,0,1,0,0,1,0,1,0,0
44800,36.0,4.9,3,0,2.0,1.0,18.0,4.707104052532131,0,1,0,0,0,1,1,0,1,0,0
44801,24.0,4.7,4,1,2.0,0.0,20.0,9.064394801904212,1,0,0,1,0,0,1,0,0,0,1
44802,27.0,4.0,1,3,1.0,0.0,33.0,17.103104604488404,1,0,0,0,0,1,1,0,0,0,1
44803,28.0,4.6,2,1,1.0,0.0,21.0,13.961938640577822,0,0,1,0,0,1,1,0,1,0,0
44804,34.0,4.1,2,3,2.0,1.0,31.0,13.743748712643285,0,0,0,1,0,0,1,0,1,0,0
44805,37.0,4.9,4,0,2.0,1.0,20.0,10.416024813980183,0,0,0,0,1,0,1,0,1,0,0
44806,39.0,4.2,2,0,0.0,1.0,26.0,7.670294054159628,0,0,0,0,1,0,1,0,0,0,1
44807,23.0,4.5,1,3,1.0,0.0,22.0,9.329319358662003,0,0,1,0,0,1,1,0,1,0,0
44808,26.0,4.9,4,3,0.0,1.0,35.0,10.414812499573882,1,0,0,0,1,0,1,0,1,0,0
44809,35.0,4.6,4,1,2.0,1.0,29.0,9.308042124629791,0,1,0,0,0,1,1,0,1,0,0
44810,33.0,4.4,4,1,1.0,1.0,33.0,16.39293685746461,0,0,0,0,1,0,1,0,1,0,0
44811,33.0,4.9,4,0,1.0,1.0,29.0,14.01549351067624,0,0,0,0,1,0,1,0,1,0,0
44812,32.0,4.6,3,0,1.0,1.0,18.0,3.05384096930075,0,0,1,0,1,0,1,0,1,0,0
44813,21.0,4.6,4,1,2.0,1.0,29.0,12.552275755914396,0,0,1,0,0,1,1,0,1,0,0
44814,26.0,4.6,1,1,0.0,1.0,32.0,13.74093223440384,0,0,0,0,1,0,1,0,1,0,0
44815,29.0,4.5,0,0,3.0,0.0,20.0,3.0145952544337877,0,1,0,0,0,1,1,0,1,0,0
44816,23.0,4.8,5,3,2.0,1.0,21.0,12.234095574157154,0,1,0,1,0,0,1,0,0,0,1
44817,33.0,5.0,0,3,2.0,1.0,22.0,9.204061108012812,0,1,0,0,0,1,1,0,1,0,0
44818,36.0,4.6,4,1,0.0,1.0,29.0,6.108657243547513,0,1,0,0,1,0,1,0,1,0,0
44819,36.0,4.7,5,2,1.0,1.0,25.0,1.5514399766348916,1,0,0,0,0,1,1,0,1,0,0
44820,33.0,4.3,2,0,0.0,1.0,30.0,7.747297860639235,0,1,0,0,1,0,1,0,1,0,0
44821,36.0,4.8,1,0,0.0,0.0,24.0,1.51806015615622,0,0,0,0,1,0,1,0,0,0,1
44822,29.0,4.5,1,0,2.0,1.0,38.0,20.141520381959786,0,0,0,0,0,1,1,0,1,0,0
44823,23.0,4.7,1,0,1.0,1.0,13.0,1.5295340177411298,0,0,0,0,1,0,1,0,1,0,0
44824,37.0,4.2,5,3,0.0,1.0,47.0,4.647625792527508,0,0,1,0,1,0,1,0,1,0,0
44825,38.0,4.0,5,2,1.0,2.0,33.0,6.0280717308551015,0,1,0,0,0,1,1,0,1,0,0
44826,23.0,4.8,4,2,0.0,1.0,34.0,3.1147344025525974,0,0,0,0,1,0,1,0,1,0,0
44827,39.0,4.1,3,3,2.0,1.0,35.0,16.61130742327042,1,0,0,0,0,1,1,0,1,0,0
44828,37.0,5.0,4,0,1.0,1.0,19.0,13.993210456583567,1,0,0,0,0,1,1,0,1,0,0
44829,36.0,4.0,2,3,0.0,1.0,37.0,10.703707932834622,0,1,0,0,1,0,1,0,1,0,0
44830,21.0,4.6,0,2,1.0,0.0,19.0,3.0989295974575466,0,1,0,0,1,0,1,0,1,0,0
44831,26.0,4.5,3,3,0.0,1.0,27.0,8.932469105184442,0,0,1,0,1,0,1,0,1,0,0
44832,20.0,5.0,3,1,1.0,1.0,17.0,6.028971433810884,0,0,1,0,1,0,1,0,1,0,0
44833,37.0,4.9,3,1,1.0,1.0,18.0,7.439758078683771,0,1,0,0,1,0,1,0,0,0,1
44834,29.0,4.7,3,1,1.0,1.0,25.0,20.14129600133965,1,0,0,0,0,1,1,0,1,0,0
44835,29.0,4.8,0,0,0.0,1.0,14.0,3.025022500187706,0,1,0,0,1,0,1,0,1,0,0
44836,29.0,4.8,2,2,0.0,1.0,17.0,3.0359274349518524,0,0,1,0,1,0,1,0,0,0,1
44837,31.0,3.9,4,3,2.0,1.0,39.0,20.39744277518833,0,1,0,0,0,1,0,1,1,0,0
44838,25.0,4.7,0,3,1.0,1.0,23.0,10.415104203648253,0,1,0,0,0,1,1,0,1,0,0
44839,29.0,5.0,1,1,1.0,1.0,13.0,6.276138627413788,0,0,0,0,1,0,1,0,1,0,0
44840,24.0,4.8,5,3,1.0,1.0,22.0,12.232641618890506,0,1,0,0,1,0,1,0,1,0,0
44841,32.0,4.7,5,3,2.0,1.0,30.0,9.247332390554522,1,0,0,0,1,0,1,0,1,0,0
44842,32.0,4.9,4,1,0.0,0.0,30.0,6.028986564142892,0,0,1,0,1,0,1,0,0,0,1
44843,29.0,4.8,4,1,1.0,1.0,20.0,4.571544739268617,0,0,1,0,0,1,1,0,1,0,0
44844,26.0,4.8,2,0,1.0,1.0,17.0,12.271798836615678,0,1,0,0,0,1,1,0,1,0,0
44845,35.0,4.7,1,0,0.0,0.0,28.0,9.344562697578361,0,1,0,0,1,0,1,0,1,0,0
44846,30.0,4.7,3,1,1.0,1.0,18.0,6.02856929050386,0,1,0,0,0,1,1,0,0,0,1
44847,25.0,4.7,2,3,1.0,1.0,25.0,13.993676750493732,0,0,0,0,1,0,1,0,1,0,0
44848,28.0,4.8,1,0,1.0,0.0,25.0,19.643889532679587,0,0,1,0,1,0,1,0,0,0,1
44849,36.0,5.0,1,1,1.0,1.0,37.0,13.944394154535333,1,0,0,0,0,1,1,0,1,0,0
44850,26.0,4.8,1,0,2.0,1.0,16.0,1.5514112649058258,0,0,1,1,0,0,1,0,0,0,1
44851,37.0,5.0,4,0,2.0,1.0,27.0,1.5102682507811203,1,0,0,0,1,0,1,0,0,0,1
44852,21.0,4.7,1,0,2.0,0.0,16.0,3.0993562253811637,1,0,0,0,1,0,1,0,1,0,0
44853,34.0,4.6,2,0,1.0,1.0,21.0,11.902776952949116,1,0,0,0,0,1,1,0,1,0,0
44854,20.0,4.5,3,0,2.0,1.0,20.0,12.090905376050953,1,0,0,0,0,1,1,0,1,0,0
44855,27.0,4.9,4,1,1.0,0.0,18.0,12.395241983211326,0,1,0,0,0,1,1,0,0,0,1
44856,26.0,4.7,4,0,2.0,0.0,12.0,16.366777076931328,0,1,0,0,1,0,1,0,0,0,1
44857,22.0,4.6,3,1,2.0,1.0,27.0,13.993203381310742,1,0,0,0,1,0,1,0,0,0,1
44858,30.0,4.9,2,3,2.0,0.0,27.0,9.204184967774694,0,1,0,0,1,0,1,0,1,0,0
44859,22.0,4.6,5,3,1.0,1.0,24.0,4.664779343911222,0,0,1,0,1,0,1,0,0,0,1
44860,30.0,4.3,2,3,0.0,1.0,36.0,7.562188483716582,1,0,0,0,1,0,1,0,1,0,0
44861,35.0,4.2,1,2,2.0,1.0,35.0,1.5103908082382964,0,1,0,0,0,1,1,0,0,0,1
44862,27.0,4.9,4,1,0.0,0.0,15.0,8.918860360120641,1,0,0,0,1,0,1,0,1,0,0
44863,36.0,4.5,4,0,2.0,0.0,22.0,13.76537967893881,1,0,0,0,1,0,1,0,1,0,0
44864,23.0,4.6,2,1,1.0,1.0,23.0,5.946138691484338,0,0,1,0,1,0,1,0,1,0,0
44865,33.0,4.6,3,0,2.0,1.0,16.0,1.529664921805109,0,1,0,0,0,1,1,0,0,0,1
44866,33.0,4.6,4,1,1.0,0.0,29.0,6.276138627413788,0,0,1,0,1,0,1,0,0,0,1
44867,35.0,4.6,3,1,1.0,1.0,16.0,6.198357357933919,0,0,0,0,0,1,1,0,0,0,1
44868,25.0,4.8,1,1,0.0,1.0,34.0,19.590887799045845,0,1,0,0,1,0,1,0,1,0,0
44869,29.0,4.5,0,0,3.0,1.0,15.0,1.5180471193081784,0,1,0,1,0,0,1,0,0,0,1
44870,39.0,4.6,5,0,2.0,0.0,23.0,12.08243817971067,0,1,0,0,1,0,1,0,1,0,0
44871,34.0,4.7,5,2,2.0,1.0,33.0,6.028889249813657,0,1,0,0,0,1,1,0,1,0,0
44872,38.0,4.0,4,0,0.0,0.0,29.0,4.534098449134712,0,0,0,0,1,0,1,0,1,0,0
44873,29.0,4.6,5,0,2.0,1.0,18.0,12.438452034187964,0,1,0,1,0,0,1,0,1,0,0
44874,30.0,4.6,3,0,1.0,1.0,27.0,10.859484492786814,0,1,0,0,0,1,1,0,1,0,0
44875,34.0,5.0,0,0,2.0,1.0,18.0,4.554150979429106,0,0,0,0,0,1,1,0,1,0,0
44876,23.0,5.0,3,3,0.0,1.0,41.0,10.843512848745778,1,0,0,0,1,0,1,0,1,0,0
44877,27.0,4.1,2,0,0.0,0.0,21.0,3.015972061487052,0,0,0,0,1,0,1,0,1,0,0
44878,22.0,4.7,0,1,0.0,1.0,22.0,10.550310831725481,1,0,0,0,1,0,1,0,1,0,0
44879,21.0,4.7,2,0,2.0,0.0,16.0,1.5690347154047222,0,1,0,0,0,1,1,0,1,0,0
44880,37.0,4.9,0,3,2.0,0.0,16.0,7.7565348477012,0,0,1,0,0,1,1,0,0,0,1
44881,15.0,1.0,0,0,3.0,1.0,26.0,20.137065622347315,0,0,1,1,0,0,1,0,0,0,1
44882,37.0,4.5,0,1,2.0,0.0,21.0,6.205284711948613,0,1,0,0,1,0,1,0,1,0,0
44883,29.0,4.7,1,0,1.0,0.0,10.0,3.1380694073889375,0,0,0,0,1,0,0,0,1,0,0
44884,38.0,5.0,4,0,2.0,1.0,28.0,1.5180471193081784,1,0,0,0,0,1,1,0,1,0,0
44885,22.0,4.7,3,1,2.0,1.0,25.0,10.73817188438876,0,0,1,1,0,0,1,0,1,0,0
44886,34.0,4.9,0,1,2.0,1.0,29.0,17.040057337914522,0,0,0,0,0,1,1,0,0,0,1
44887,26.0,4.2,1,3,2.0,1.0,31.0,13.563859616323219,0,0,1,0,1,0,1,0,1,0,0
44888,28.0,4.6,1,1,2.0,1.0,13.0,9.29662172168437,0,1,0,0,0,1,0,0,1,0,0
44889,35.0,4.7,5,1,0.0,1.0,29.0,9.203394311041274,1,0,0,0,1,0,1,0,1,0,0
44890,23.0,4.6,2,1,1.0,1.0,22.0,7.774533589022428,0,0,0,0,0,1,1,0,1,0,0
44891,39.0,4.0,2,0,0.0,0.0,23.0,4.531237447473479,0,0,1,0,1,0,1,0,1,0,0
44892,32.0,4.9,0,1,1.0,0.0,16.0,7.745931643123964,0,1,0,0,1,0,1,0,0,0,1
44893,35.0,3.6,4,3,2.0,0.0,39.0,13.993119750005379,1,0,0,0,0,1,1,0,1,0,0
44894,22.0,4.2,2,2,0.0,1.0,34.0,3.0208643922773284,1,0,0,0,1,0,1,0,1,0,0
44895,24.0,4.6,1,0,0.0,1.0,22.0,7.669768196606531,0,0,0,0,1,0,1,0,1,0,0
44896,28.0,4.9,2,3,2.0,1.0,19.0,19.33955502577355,1,0,0,0,0,1,1,0,0,0,1
44897,38.0,4.6,5,1,0.0,1.0,34.0,7.551916878328149,0,0,0,0,1,0,1,0,1,0,0
44898,25.0,4.5,4,0,0.0,0.0,22.0,1.5180471193081784,0,0,1,0,1,0,1,0,1,0,0
44899,20.0,4.9,5,2,1.0,0.0,21.0,3.099243404030397,0,0,1,0,1,0,1,0,1,0,0
44900,35.0,4.0,4,1,0.0,1.0,33.0,6.072110787370803,0,0,1,0,1,0,1,0,1,0,0
44901,24.0,4.8,1,0,0.0,1.0,15.0,1.53411592989738,0,0,0,0,1,0,1,0,0,0,0
44902,29.0,4.7,5,0,2.0,1.0,19.0,13.660855105052017,0,1,0,0,0,1,1,0,1,0,0
44903,35.0,4.9,2,3,1.0,1.0,26.0,10.706780989771683,1,0,0,0,0,1,1,0,1,0,0
44904,30.0,4.8,4,0,1.0,0.0,17.0,10.788545777674376,0,1,0,0,0,1,1,0,1,0,0
44905,23.0,4.7,4,2,0.0,0.0,21.0,5.984551292806769,0,0,0,0,1,0,1,0,0,0,1
44906,31.0,4.7,5,0,1.0,1.0,23.0,3.059094162826021,0,1,0,0,0,1,1,0,1,0,0
44907,37.0,4.9,2,0,0.0,1.0,28.0,17.043090391173852,0,0,1,0,1,0,1,0,1,0,0
44908,28.0,4.8,0,3,0.0,1.0,26.0,12.438631313169449,0,0,1,0,1,0,1,0,0,0,1
44909,28.0,5.0,5,0,1.0,1.0,11.0,10.845954196990009,0,1,0,0,1,0,1,0,1,0,0
44910,24.0,4.2,3,1,2.0,1.0,32.0,19.341808461133468,1,0,0,1,0,0,1,0,1,0,0
44911,29.0,4.7,3,2,1.0,1.0,33.0,3.0227804656534882,0,0,1,0,1,0,1,0,1,0,0
44912,35.0,4.8,5,1,0.0,1.0,40.0,17.042860218698785,0,1,0,0,1,0,1,0,0,0,1
44913,35.0,4.7,3,3,0.0,1.0,47.0,10.884860872662127,0,0,1,0,1,0,1,0,1,0,0
44914,28.0,4.3,2,0,0.0,1.0,29.0,3.053432734114789,1,0,0,0,1,0,1,0,1,0,0
44915,23.0,4.7,1,3,1.0,1.0,33.0,13.804584210271347,1,0,0,0,0,1,1,0,1,0,0
44916,32.0,5.0,1,1,0.0,0.0,42.0,10.883997392153184,1,0,0,0,1,0,1,0,1,0,0
44917,30.0,4.7,3,3,1.0,1.0,30.0,4.582909874633315,0,0,0,0,0,1,1,0,0,0,1
44918,30.0,4.6,4,1,2.0,1.0,22.0,16.873166344415942,0,0,1,1,0,0,1,0,1,0,0
44919,22.0,4.2,5,0,0.0,0.0,29.0,1.5272284258837883,0,1,0,0,1,0,1,0,0,0,1
44920,32.0,4.6,4,1,1.0,1.0,27.0,16.871835277515352,0,1,0,0,1,0,1,0,1,0,0
44921,21.0,4.0,5,0,0.0,1.0,17.0,3.0209280244263237,0,0,0,0,1,0,1,0,0,0,1
44922,33.0,4.1,2,1,1.0,1.0,35.0,10.624839550813707,0,0,1,0,1,0,1,0,1,0,0
44923,36.0,4.9,5,0,2.0,0.0,28.0,13.806237934463722,0,0,0,0,0,1,1,0,1,0,0
44924,22.0,4.6,1,2,0.0,1.0,29.0,1.4882514790819021,0,0,1,0,1,0,1,0,1,0,0
44925,20.0,4.6,3,1,0.0,1.0,22.0,9.297855593284817,0,1,0,0,1,0,1,0,1,0,0
44926,35.0,4.6,4,3,0.0,1.0,38.0,10.844970847441447,0,1,0,0,1,0,1,0,1,0,0
44927,20.0,4.8,0,1,0.0,1.0,21.0,4.707104052532131,0,0,0,0,1,0,1,0,1,0,0
44928,22.0,4.7,1,1,1.0,1.0,28.0,16.61130742327042,0,0,1,0,0,1,1,0,1,0,0
44929,27.0,4.6,0,3,1.0,0.0,22.0,13.961938640577822,0,0,0,0,0,1,1,0,1,0,0
44930,36.0,4.7,5,3,2.0,1.0,34.0,7.637970360616425,0,0,1,0,1,0,1,0,1,0,0
44931,36.0,5.0,1,0,2.0,0.0,15.0,7.756832982430433,0,1,0,0,0,1,1,0,0,0,1
44932,32.0,4.8,0,0,1.0,0.0,15.0,3.1380694073889375,0,0,1,0,1,0,1,0,1,0,0
44933,30.0,4.9,3,0,1.0,0.0,15.0,4.5715672511744465,0,0,0,0,1,0,1,0,1,0,0
44934,34.0,4.8,3,0,1.0,1.0,15.0,1.5070049749655792,0,0,0,0,1,0,1,0,0,0,1
44935,27.0,4.5,0,1,1.0,0.0,13.0,19.849922765880866,0,0,1,0,1,0,1,0,1,0,0
44936,36.0,4.8,0,2,0.0,1.0,25.0,6.229538821803263,0,0,0,0,1,0,1,0,1,0,0
44937,36.0,5.0,1,3,0.0,1.0,44.0,10.69023490025587,0,0,1,0,1,0,1,0,1,0,0
44938,27.0,5.0,5,2,0.0,1.0,36.0,5.952102906712126,1,0,0,0,1,0,1,0,0,0,1
44939,39.0,4.6,0,1,0.0,1.0,20.0,7.7569529868068985,1,0,0,0,1,0,1,0,1,0,0
44940,37.0,4.2,3,3,1.0,0.0,35.0,4.521740183910015,0,1,0,0,1,0,1,0,0,0,1
44941,30.0,4.2,5,2,1.0,1.0,32.0,6.197905447135886,0,1,0,0,0,1,1,0,0,0,1
44942,36.0,4.8,1,2,2.0,0.0,26.0,1.5495191538550044,1,0,0,0,0,1,1,0,0,0,1
44943,26.0,4.8,2,3,1.0,0.0,15.0,19.591169475729576,0,0,1,0,0,1,1,0,1,0,0
44944,28.0,4.8,5,0,2.0,0.0,13.0,19.730174233134086,0,0,0,0,0,1,1,0,0,0,1
44945,29.0,4.5,0,0,3.0,1.0,42.0,17.06510060953055,0,0,1,0,1,0,1,0,1,0,0
44946,35.0,5.0,1,2,0.0,1.0,33.0,1.5341084981789097,0,0,0,0,1,0,1,0,1,0,0
44947,29.0,4.9,1,1,2.0,0.0,11.0,7.64778915764644,0,0,0,0,0,1,1,0,1,0,0
44948,35.0,4.9,2,1,1.0,1.0,29.0,4.5880893658071775,0,0,1,0,1,0,1,0,1,0,0
44949,24.0,4.8,5,3,2.0,0.0,27.0,16.610756501990146,1,0,0,0,0,1,1,0,1,0,0
44950,38.0,4.5,4,0,1.0,1.0,23.0,1.5690347154047222,0,0,1,0,1,0,1,0,0,0,1
44951,27.0,5.0,2,1,2.0,0.0,21.0,13.464004092938907,0,1,0,0,0,1,1,0,1,0,0
44952,22.0,4.3,0,3,0.0,1.0,43.0,4.707104052532131,0,1,0,0,1,0,1,0,1,0,0
44953,29.0,4.8,3,2,2.0,0.0,23.0,3.0155151462532337,0,0,1,0,0,1,1,0,1,0,0
44954,23.0,5.0,0,0,1.0,1.0,20.0,2.9761660298267127,1,0,0,0,1,0,1,0,1,0,0
44955,31.0,4.8,1,3,0.0,1.0,44.0,17.25937671693666,0,1,0,0,1,0,0,1,1,0,0
44956,24.0,4.8,2,0,1.0,1.0,11.0,13.993210456583567,0,0,0,0,0,1,1,0,1,0,0
44957,27.0,4.9,2,3,2.0,0.0,23.0,13.945594722562358,0,0,0,0,0,1,1,0,1,0,0
44958,39.0,4.8,0,3,0.0,1.0,24.0,7.747336178631792,1,0,0,0,1,0,1,0,1,0,0
44959,37.0,4.0,5,0,0.0,0.0,23.0,1.5103593182783828,1,0,0,0,1,0,1,0,0,0,1
44960,23.0,4.7,1,2,1.0,1.0,30.0,6.198593801100852,0,1,0,0,0,1,1,0,1,0,0
44961,35.0,4.2,1,3,2.0,1.0,33.0,4.463967267078257,1,0,0,0,0,1,1,0,1,0,0
44962,29.0,4.5,0,0,3.0,0.0,21.0,10.69023490025587,0,0,1,0,0,1,1,0,1,0,0
44963,29.0,4.6,1,2,2.0,0.0,26.0,1.5513238067891462,1,0,0,0,0,1,1,0,1,0,0
44964,21.0,5.0,4,1,0.0,1.0,15.0,7.441494565146906,0,0,1,0,1,0,1,0,1,0,0
44965,25.0,4.9,0,2,1.0,0.0,10.0,6.165029401156207,1,0,0,0,0,1,0,0,0,0,1
44966,24.0,4.8,5,1,1.0,1.0,20.0,19.94039158436463,1,0,0,0,0,1,1,0,1,0,0
44967,38.0,4.9,2,0,1.0,1.0,26.0,9.042547607822385,0,1,0,0,0,1,1,0,1,0,0
44968,33.0,4.8,4,1,1.0,1.0,22.0,13.393836726393529,1,0,0,0,1,0,1,0,0,0,1
44969,33.0,5.0,3,1,2.0,2.0,39.0,17.25937671693666,1,0,0,0,0,1,1,0,1,0,0
44970,32.0,3.6,4,3,1.0,1.0,40.0,16.349656358583882,1,0,0,0,0,1,1,0,1,0,0
44971,39.0,5.0,1,3,2.0,2.0,44.0,16.365503927383525,0,1,0,0,0,1,1,0,1,0,0
44972,35.0,4.8,0,3,2.0,1.0,22.0,13.747935433701342,0,0,0,0,1,0,1,0,0,0,1
44973,39.0,4.6,5,0,2.0,1.0,29.0,3.109779317553173,0,0,1,0,1,0,1,0,1,0,0
44974,23.0,4.6,4,3,1.0,1.0,27.0,16.872188672183736,0,1,0,0,1,0,1,0,1,0,0
44975,32.0,4.9,5,1,1.0,1.0,22.0,16.34747760555133,0,0,1,0,1,0,1,0,1,0,0
44976,29.0,4.6,4,1,0.0,1.0,21.0,19.72936487183155,0,0,0,0,1,0,1,0,0,0,1
44977,20.0,4.7,2,0,0.0,1.0,20.0,13.591000472238147,0,0,1,0,1,0,1,0,1,0,0
44978,37.0,4.8,0,0,0.0,1.0,23.0,4.537333134049501,0,0,1,0,1,0,1,0,0,0,1
44979,25.0,4.7,4,1,2.0,0.0,15.0,20.166508475499445,1,0,0,1,0,0,1,0,0,0,1
44980,29.0,4.5,5,3,2.0,1.0,24.0,13.764305929575334,0,1,0,0,0,1,1,0,1,0,0
44981,20.0,4.7,4,3,1.0,1.0,18.0,20.39744277518833,1,0,0,0,1,0,1,0,1,0,0
44982,24.0,4.7,1,3,0.0,1.0,26.0,7.535984017442588,0,1,0,0,1,0,1,0,1,0,0
44983,39.0,4.1,3,1,2.0,2.0,38.0,16.612640590667922,0,1,0,0,0,1,1,0,1,0,0
44984,29.0,4.6,3,0,1.0,0.0,10.0,7.618984273651452,0,0,0,0,0,1,1,0,0,0,1
44985,24.0,5.0,5,2,0.0,1.0,34.0,6.197822797658339,0,1,0,0,1,0,1,0,1,0,0
44986,24.0,4.7,2,3,2.0,1.0,22.0,10.686261979646481,0,0,1,0,0,1,1,0,1,0,0
44987,25.0,4.6,4,0,1.0,0.0,12.0,16.577783315974713,0,0,0,0,0,1,1,0,1,0,0
44988,35.0,5.0,1,0,0.0,1.0,22.0,9.34425441608349,1,0,0,0,1,0,1,0,1,0,0
44989,29.0,4.5,4,2,2.0,1.0,17.0,6.1977927664411325,0,0,1,0,0,1,1,0,0,0,1
44990,39.0,5.0,5,2,1.0,1.0,26.0,1.5267378464998722,0,1,0,0,1,0,1,0,1,0,0
44991,31.0,5.0,4,2,1.0,0.0,34.0,6.136529842400303,1,0,0,0,1,0,1,0,1,0,0
44992,37.0,4.9,0,3,0.0,1.0,29.0,4.601882860109106,1,0,0,0,1,0,1,0,1,0,0
44993,35.0,4.9,3,3,2.0,0.0,26.0,4.664610877378366,1,0,0,1,0,0,1,0,1,0,0
44994,31.0,4.9,4,2,0.0,0.0,41.0,3.099363474441731,1,0,0,0,1,0,1,0,1,0,0
44995,33.0,3.5,2,1,2.0,1.0,33.0,12.411322786777626,0,0,0,0,0,1,1,0,1,0,0
44996,32.0,4.8,4,3,1.0,0.0,27.0,7.647849610814803,0,1,0,0,1,0,1,0,1,0,0
44997,33.0,4.2,0,1,0.0,1.0,32.0,12.057018583052514,0,0,1,0,1,0,1,0,1,0,0
44998,31.0,4.7,5,3,2.0,1.0,25.0,9.297076456518699,0,1,0,0,1,0,1,0,1,0,0
44999,37.0,3.5,2,3,2.0,1.0,44.0,13.660304126218417,0,1,0,1,0,0,1,0,1,0,0
45000,33.0,4.5,5,3,2.0,1.0,25.0,10.983241696284242,0,1,0,0,0,1,1,0,1,0,0
45001,29.0,4.9,2,1,0.0,1.0,30.0,14.01581081309637,0,0,0,0,1,0,1,0,1,0,0
45002,23.0,4.9,0,1,1.0,0.0,10.0,6.276138627413788,0,0,1,0,0,1,1,0,1,0,0
45003,26.0,5.0,2,3,0.0,1.0,33.0,10.859228110858677,1,0,0,0,1,0,1,0,1,0,0
45004,27.0,4.7,1,0,2.0,1.0,26.0,19.8516232898003,0,0,0,1,0,0,1,0,1,0,0
45005,25.0,4.2,1,3,2.0,1.0,31.0,12.395377352505006,0,1,0,0,0,1,1,0,0,0,1
45006,27.0,4.9,2,1,1.0,1.0,22.0,20.245497831707436,0,0,1,0,0,1,1,0,1,0,0
45007,32.0,3.6,1,0,1.0,2.0,35.0,10.433065622175205,0,0,1,0,1,0,1,0,1,0,0
45008,31.0,4.7,3,0,1.0,0.0,15.0,8.927154262343281,1,0,0,0,0,1,1,0,0,0,1
45009,31.0,4.9,0,0,0.0,1.0,24.0,19.730066811633467,0,1,0,0,1,0,1,0,1,0,0
45010,36.0,4.7,2,3,0.0,0.0,42.0,10.416024813980183,1,0,0,0,1,0,1,0,1,0,0
45011,37.0,4.7,5,3,1.0,0.0,33.0,7.4397103762869,0,0,0,0,1,0,1,0,1,0,0
45012,26.0,4.6,4,3,0.0,0.0,25.0,7.669746054109187,0,1,0,0,1,0,1,0,0,0,1
45013,35.0,4.9,2,0,1.0,0.0,17.0,10.404996870587917,0,0,0,0,1,0,1,0,0,0,1
45014,32.0,5.0,3,3,1.0,1.0,26.0,4.554040165844703,0,0,0,0,1,0,1,0,1,0,0
